periodo,TLP,TLPu,TLPr,TLP1,TLP2,TLP3,TLP4,TLP5,TLP6,TLP7,TLP8,TLP9,TLP10,TLP11,TLP12,TLP13,TLP14,TLP15,TLP16,TLP17,TLP18,TLP19,TLP20,TLP21,TLP22,TLP23,TLP24,TLP25,TLP26,TLP27,TLP28,TLP29,TLP30,TLP31,TLP32,ingpcx1,ingpcx2,ingpcx3,ingpcx4,ingpcx5,ingpcx6,ingpcx7,ingpcx8,ingpcx9,ingpcx10,ingpcx11,ingpcx12,ingpcx13,ingpcx14,ingpcx15,ingpcx16,ingpcx17,ingpcx18,ingpcx19,ingpcx20,ingpcx21,ingpcx22,ingpcx23,ingpcx24,ingpcx25,ingpcx26,ingpcx27,ingpcx28,ingpcx29,ingpcx30,ingpcx31,ingpcx32,ingpcx0,ingpcdef1,ingpcdef2,ingpcdef3,ingpcdef4,ingpcdef5,ingpcdef6,ingpcdef7,ingpcdef8,ingpcdef9,ingpcdef10,ingpcdef11,ingpcdef12,ingpcdef13,ingpcdef14,ingpcdef15,ingpcdef16,ingpcdef17,ingpcdef18,ingpcdef19,ingpcdef20,ingpcdef21,ingpcdef22,ingpcdef23,ingpcdef24,ingpcdef25,ingpcdef26,ingpcdef27,ingpcdef28,ingpcdef29,ingpcdef30,ingpcdef31,ingpcdef32,ingpcdef0,ingpc,ingpcdef
t411,39.2944236177239,33.6737620814188,56.1894095735445,40.9229921405167,23.9365578730814,17.3783113560323,36.8302511350468,28.6069070352952,23.8005135401522,65.7140087228273,36.6920547412029,27.0946191173901,39.0788347756456,43.1911623119647,62.8546579502778,44.7864564428982,28.6943847430445,32.4060088968341,36.8558979075285,42.9249591817652,33.0967385684982,24.9540084416182,58.8616883312806,50.1385184230677,37.3487830749242,27.1090159479514,52.2811564514727,28.8781042787525,28.1525882555062,39.8227745930629,38.1186860609061,48.9649477490817,47.214526262776,39.4969211017125,54.9147129136254,1600.09669685946,2411.02132276423,3301.62443141114,2063.69960142759,2092.63213244026,2334.47495028343,1026.97779552914,1939.53880389912,2543.71763043366,1565.41602314329,1461.73145148908,1027.96310371744,1479.15793230287,1938.73416821887,1851.21371094542,1698.59181160302,1480.7431935144,1839.90034947218,2496.70717534662,1090.29380231032,1350.17624081476,1739.2891071584,2615.1558398883,1369.55004338581,2112.12936256817,2142.53109691431,1717.31928177326,1764.63424364879,1327.78147299183,1422.35910002696,1769.06624840807,1277.69286813209,1760.80454943195,1547.55742183848,2330.96287416172,3192.41412098938,1995.40981005143,2023.12917986871,2257.01216191715,993.400388852837,1875.50541083588,2458.75054315852,1514.29816529345,1413.88282424541,994.264755216577,1431.32422591634,1874.63668095988,1789.96450723557,1642.8823774545,1432.00140155171,1779.59641728909,2413.62119974137,1054.92524151702,1305.82401694384,1682.122222557,2528.31144010845,1324.5696686411,2042.80520904232,2071.6451033865,1661.57920829678,1706.06556463404,1284.18505569153,1375.93377674085,1710.44624611394,1236.03134057449,1702.72777406817,1760.80454943195,1702.72777406817
t112,39.780815460782,34.6053021196784,55.5737999053306,41.002150573827,26.2635302679516,18.2312081906199,35.5450714612625,33.128574414534,23.4104441646068,65.4957277336423,37.9743312467453,29.806283494556,40.4619885361581,44.6040772959467,62.45690045568,47.8849843296916,28.1714586656924,34.2881109212595,38.02592366424,41.9279365636428,34.6460862217161,25.2902139395506,59.2386159763578,48.2632768946099,34.5979018199279,26.5666071362385,52.2575322744992,26.7992260109267,29.1039663464072,37.8518832501579,36.7658357340569,51.1624293564554,46.0831637835805,40.9373010202786,56.2893611925624,1708.03895796343,2464.35895850986,3075.6178375354,2108.20967068772,2068.4939205424,2478.86363353699,1058.39104040368,1923.0302622804,2585.66770499115,1580.02675872262,1507.37505179018,1066.7907646485,1411.08436337541,2029.07182474295,1926.66332028737,1683.48782402593,1597.44516671425,1871.49182989943,2448.08546138633,1123.33191306498,1453.29476696117,1841.44862702448,2772.7838273905,1380.79356426388,2158.00886103881,2194.09384231666,1789.14178911596,1869.02282740851,1296.44291928041,1581.58670211663,1809.93513954032,1342.36226083915,1814.619883152,1547.73573380099,2233.75038934627,2787.19515377137,1910.57356882417,1874.97096377834,2246.79194241991,958.672095321551,1742.74651456364,2344.28605598319,1431.17317752427,1365.58771737387,966.438326142711,1277.5510511904,1838.86552040928,1746.13237345334,1525.13194131057,1447.42654194739,1695.29862948432,2219.23876323328,1017.15402425385,1316.54488051925,1668.27744182225,2513.38890899473,1250.99103225695,1954.91496710181,1988.39450051909,1619.8572239425,1694.1218665231,1174.61098564811,1432.31397662212,1640.38007870952,1215.51076223526,1644.30548540293,1814.619883152,1644.30548540293
t212,38.9060861316983,33.7364991392067,54.7432417953098,38.5883670640943,24.9408828656323,19.4406913445409,35.9455076224457,32.8151749327446,22.0557140485842,65.9729051628921,33.426638940806,30.3523835707323,42.2964092436143,45.1381338506167,60.0222147510552,45.6580048643352,27.7588891158686,32.0083079800432,36.2479915970711,41.9280999125331,34.2135411690303,24.3445155406038,58.1073592885451,49.4139074099749,36.2097002901423,27.5392515171181,52.3005566213726,29.3456696737012,29.518136033478,40.7457785498685,37.0678929718641,51.7413921722,41.7349531131371,38.7351820862463,51.6395416566325,1764.29612125662,2527.30378098603,3149.61848941783,2197.57757791997,2144.67137473877,2527.22690978928,1054.04188778012,2068.92662185228,2674.564670758,1505.37370823786,1534.1853232117,1095.48301527906,1588.15044079392,2123.50721772332,1933.19987390205,1770.29854927958,1623.53635193061,1876.85307089982,2494.93803733433,1166.19354252513,1407.88715039262,1847.55502139449,2672.37356969635,1382.92898158344,2227.35649412438,2163.17785015507,1782.48743794567,1952.72227488021,1311.38215387624,1616.44297088469,1871.49294450436,1357.27875249675,1851.30343342454,1539.1005331658,2206.6598937733,2748.30639640133,1918.03545894093,1872.55592374764,2206.14777026365,918.687373539096,1805.99289189337,2336.67402371989,1312.3227270388,1337.58915162468,955.050095427923,1382.77863762644,1853.39623541443,1687.19584248486,1543.44886613617,1416.27179127649,1636.11855880116,2178.99584040644,1015.55388609791,1227.71031521655,1610.93469339189,2333.64252050732,1206.09607637338,1942.47555881073,1887.9301262157,1551.6863121335,1704.76408940036,1143.82190189837,1408.34730563303,1633.63626331656,1182.45083585141,1615.17694164956,1851.30343342454,1615.17694164956
t312,40.4548796647048,34.846215013284,57.5861793226913,41.2258890990057,25.0959281605597,18.9964055952218,36.2244446619966,28.9634726844835,23.2595369116679,66.625775618044,34.7282367624982,30.5050273333424,44.8275723861978,41.1336457674151,66.368017716857,46.8914612828078,29.1968684408847,33.6323235033884,38.7937752497497,47.0099589199102,37.8279378733923,27.0021784668894,58.5476362900823,51.9226343610207,38.052255715011,27.1938652282425,53.694958719783,32.3559764328432,29.4594237109209,39.388680352362,39.4446735037443,52.8541210801688,48.2166298626283,40.0146473711423,52.751210934541,1758.37016775453,2441.96781097796,3245.44424256476,2097.87162441895,2266.84541085614,2614.21742357428,1065.88611991473,2153.858515479,2803.81011728182,1503.71767495767,1599.11700523431,1011.14235941337,1553.4769861748,2103.97718547215,1889.24096011859,1705.63019138271,1535.3834611704,1887.64546529758,2611.37783903989,1170.47903085973,1460.44701293287,1745.40395207971,2631.57979243635,1407.47047509704,2062.04828384083,2227.08101844269,1872.00559114277,1911.57660224317,1432.99551342282,1535.86894070182,1940.01416843664,1357.50856186682,1854.04231257568,1505.27846989575,2092.10602680066,2779.26520434038,1796.46339606155,1941.94693070124,2239.33894422039,911.683462838147,1844.85453072395,2403.56915034607,1286.20401315255,1368.03574819299,865.375148291344,1327.33644210947,1801.82370069909,1618.03825911167,1459.37185927762,1314.38972412716,1614.93366712049,2237.92828861428,1000.3107120182,1249.94364172685,1493.11127456168,2254.60927347382,1204.63261188548,1764.84267049228,1907.3404305497,1599.82380591881,1637.63235323667,1226.33902178221,1313.35875188771,1661.6701187355,1160.67584216048,1587.35582121827,1854.04231257568,1587.35582121827
t412,41.0577231972284,35.7691850049481,57.0771105965162,41.5439483899211,24.5688761554708,19.2199912874738,37.684892784066,31.5251043821162,25.0397282896582,67.8421174562954,33.3068495828644,29.4883421088701,38.8237211455094,43.2898449152695,67.0738237485315,45.7784055068919,31.638639414241,34.8878652537645,45.0733821779619,45.4341528119864,36.3565262599141,28.4845145686429,60.1206995801306,52.8788031675071,41.4703059566184,29.5039997580487,53.0215204084297,27.2572064580053,31.8420331316843,41.496786952043,37.8328362716339,53.0905257750912,44.9629488423329,42.0960476512292,55.0979578566267,1849.69703227771,2530.97048475267,3331.07788998456,2186.56480147607,2192.02728297274,2536.30162808089,1038.64620205514,2159.4596241685,2684.26280338541,1609.05452512728,1603.15897318728,999.247025643046,1542.84929620827,2114.73331863286,1841.39935019987,1655.00413987827,1553.54838060903,1915.12808235205,2531.75843689785,1133.30668271469,1473.16747325736,1683.71878347058,2576.88950914122,1514.86303792121,2280.78413949789,2155.95745001873,1890.6540134596,1916.18952702318,1400.84627885084,1658.05794954834,1830.59231577676,1356.45083813609,1847.35878082015,1690.50567460221,2314.13484216105,3044.7107213633,1998.71101758091,2004.26642498906,2318.7546010212,948.852140657904,1974.04620068415,2455.17092702928,1469.66691307131,1464.74338742281,912.976627961962,1408.43457455217,1933.31516312814,1683.35042865724,1512.06405637142,1419.7409651322,1749.42507028076,2315.25546228733,1034.76528612325,1346.1076270738,1538.42455213342,2355.94664249888,1384.20359500437,2083.89903757737,1970.89716433291,1726.24618958437,1751.93629523978,1280.17128021682,1514.50820946539,1673.55770553706,1238.93953759515,1688.44525900783,1847.35878082015,1688.44525900783
t113,40.3994870461767,34.9689758799154,56.8385301287746,41.2047095944974,23.744275918593,18.5709351807429,34.6207302860523,31.1184479991356,24.6874088599033,66.5763325012804,34.2457889064523,30.1848783422592,42.651957253999,43.6809407225268,61.7816484751237,49.0280391742103,30.3796004779616,35.6568448590236,38.0123893701567,48.2946496385396,32.8904768823193,28.1779147426717,60.4356776522638,50.173597853341,37.4638489447383,28.7162284263548,53.8553912333882,27.1421462929176,28.8691325667417,42.1529692169943,37.7918300824546,50.6983048536426,44.9148602034837,40.5277694637477,57.4983414922482,1815.22121427187,2529.22319016237,3026.13451593797,2140.20810124925,2271.58625519982,2631.32290432074,1099.21663567842,2067.26414252201,2706.53774409725,1590.07179752166,1574.38063261105,1135.52006177114,1481.01631276452,2183.17332787176,1957.82354823895,1775.21909465798,1478.58456543283,2089.06152772023,2484.63556245455,1140.00229159757,1520.6475615185,1844.46861676327,2715.75208277553,1424.44617689047,2377.32580467814,2712.23346731727,1859.14128226793,1987.64613770338,1408.13272995082,1577.00573791727,1846.28472934084,1392.19592085695,1895.0468290698,1520.13649965278,2119.89151920762,2534.94508063683,1792.98893506617,1903.97182960661,2205.04536423674,920.030273873655,1732.563622559,2269.63904838321,1330.67478520068,1318.0035145476,950.529198374026,1238.30516410651,1829.52764815589,1640.6176347706,1486.11587892328,1238.27306959227,1748.75897988397,2082.97284588786,953.440584124508,1273.3580022913,1544.11190181464,2276.17895779612,1192.5355397094,1990.78348938435,2272.73684046653,1554.95674134497,1665.83316390988,1179.14061435244,1319.57880245661,1547.18068006161,1165.62471792022,1587.43531091444,1895.0468290698,1587.43531091444
t213,40.975960812111,35.3299041381895,58.1334587510429,40.1104896202038,22.5318090443167,20.1010976134232,34.3773287084628,27.8899744737454,25.8252643434041,68.3841721336334,32.4739851100254,32.5544298142272,43.2782651259149,45.3968266973293,64.4482324578188,45.5620640671636,29.6216595823746,36.2634645383888,41.8386023182244,44.8828930379174,35.094164813542,25.0952745797052,61.2791624771267,53.999471766221,39.9219977695544,26.9102911930931,51.3568843877652,28.9255580537136,25.9202524330621,42.0736662785518,37.0407771655203,53.2438107568529,46.2327542877612,42.305366109666,54.9349309097159,1861.08531923846,2649.62161331553,3130.2003191244,2281.01722853126,2358.91537073531,2737.38156505726,1046.94017058395,2266.82622898158,2553.20536395683,1719.42774982511,1594.36902919724,1121.06980861116,1647.11790133103,2209.0689792321,1870.43867022652,1714.03344238197,1518.98208562307,2007.42196781832,2672.24113410201,1102.74024810449,1426.54927942864,1783.37841980534,2698.92724800965,1497.60327003685,2292.7296278377,2453.46711844462,1832.72176269253,2062.21719369111,1390.31689713698,1580.40104966675,2050.71633296732,1302.95798186125,1883.29155013151,1558.99983043909,2220.36288848796,2622.64102810579,1911.17475098787,1976.75445520251,2293.71977190059,876.77977542155,1899.51294614459,2140.01541503547,1440.02170634902,1335.30764809375,939.009741356618,1378.8109465823,1851.04831801411,1567.27499457168,1435.57509926661,1272.55316185283,1681.37837809475,2239.56012386734,923.285730120639,1194.99752479145,1493.78309294299,2261.6123915112,1254.27060018349,1920.49344421391,2055.71223241788,1534.39633376899,1728.01476005261,1164.69909468625,1323.46900778424,1718.38590904533,1091.20554089298,1577.79419248733,1883.29155013151,1577.79419248733
t313,41.6157723099532,36.187394965718,58.1443184462082,40.4919129897602,23.67895273359,20.4381309042785,35.5356117947208,28.4011339700996,27.0738320049821,66.297239980939,32.1381642770645,32.7768770274397,44.2436345413419,41.0735967774645,62.831235741747,46.88084541865,30.8436688100921,37.3629665086375,46.4709159892721,47.2648324595228,36.5424642100934,28.6305070746714,62.1211487204629,52.788162760439,39.952672883759,28.5951623721137,51.6642314830197,31.6362127022292,29.2626464448706,39.6247616315713,39.6245597117327,50.7648682252408,48.9785904342385,39.3768570418213,54.1579748743111,1710.23659126434,2552.91836661655,3215.48750119278,2296.52309030025,2405.89304197401,2570.68623835465,1082.23032810752,2236.01646768183,2695.39388404548,1597.41761119357,1689.44141354972,1113.20062096994,1561.75993823702,2190.98573062178,1751.71642298818,1621.10757319562,1494.43348415584,1949.23388498097,2528.3525682956,1117.1424633611,1435.69260391878,1840.89452110417,2835.94499440096,1519.76150298872,2314.33763291085,2474.40824315324,1868.72567101723,1954.29190149833,1434.49089238128,1601.43574272183,1931.96567927592,1351.38157242085,1865.63538254814,1403.08336870689,2096.09899869761,2638.95610874061,1885.07320873705,1975.46483102372,2110.58035203364,887.324062444125,1835.36417547465,2214.0702818018,1310.05659587809,1385.65944482756,913.266863828214,1279.41336893592,1798.64682539492,1437.86965786515,1329.67816144672,1226.2600994547,1598.6911650323,2076.31848421343,915.632050621764,1177.88020256348,1510.19264425392,2328.35367586051,1246.55671432908,1898.77986223854,2031.05560819187,1531.25358069903,1604.40429931673,1176.94895129474,1312.95610265882,1585.94521765041,1108.20676535375,1530.99684857422,1865.63538254814,1530.99684857422
t413,41.1425817709407,36.0259290075632,56.5333001805588,37.1831480303305,21.530102448272,19.6628955184537,36.2362117505885,28.7489232651667,25.1251378040485,69.1611826360934,31.6698071773657,30.8244603861526,45.2308994957391,39.9699720154256,63.9289372117818,46.7328919039864,30.6879786036078,35.4872301226229,46.6157261836337,48.7894296679875,33.9653323581734,27.3998284716194,66.1495546651241,51.5792210832419,39.6214268459109,30.5562394018947,50.1629432760461,27.9377849846054,28.8683208612315,38.7676587522059,38.1510509956075,52.5460442331374,47.818096167954,40.9319550794577,55.0960477683646,1906.03799048333,2589.36012167594,3140.56677798246,2289.61526572668,2415.57162336895,2664.81924643664,1045.24819127601,2319.49811957284,2669.75802905936,1593.95194571476,1700.34226933636,1087.04663881662,1619.46365214703,2179.81810054925,1979.91561217363,1655.84541344062,1529.12959143605,2045.96085625048,2494.90046661879,1032.69509904972,1454.54147691611,1851.11712597056,2530.46891863923,1557.49974726208,2266.88682557568,2505.61432050812,1954.98192691099,2003.5028727397,1408.62639553609,1664.34818443545,2034.68721621817,1361.95890149155,1902.07616692048,1611.71672507137,2191.08960605907,2656.3103531074,1937.0137156337,2044.25573542296,2254.75232996106,883.108108498523,1962.39995566222,2260.28659385681,1347.12816689363,1437.49065860624,919.131513430247,1366.98023994165,1844.08545110794,1675.00235937371,1399.75432850098,1293.28489024561,1729.23483229227,2111.5906542013,872.423578302951,1229.68257187967,1564.66653479953,2141.53768632836,1316.25038381605,1916.32144474953,2119.86231874842,1651.25519741226,1695.35708531881,1191.16818194033,1406.05063227358,1721.51287326279,1150.710395143,1608.65591788418,1902.07616692048,1608.65591788418
t114,42.0307882668499,36.7705407486377,58.0427820199597,40.4097761915109,26.0208123697169,22.101067071565,39.4046374880847,31.8199080830861,25.4246671591253,68.9823278014992,34.5866890338958,32.3178927240228,45.5178031997731,42.5848118768523,61.1455134395272,47.5144716704468,31.3769593203944,37.1579762020996,44.6238936517536,49.8012097685883,33.5557836646339,28.6790185107886,62.8803860729931,52.9012662578041,37.8012515303148,30.2895910177068,52.9258973919859,28.8500431529648,26.9792245772403,39.844434959963,40.0278686559042,53.7772982173523,49.9047089931681,42.5279437490345,57.829387989121,1824.77103550145,2514.17984896593,3266.49652912063,2333.60469893078,2327.43100059119,2580.84148791516,1095.73647745449,2267.95631108538,2545.22816666135,1623.01665489356,1675.47229185596,1155.25853784788,1648.64005156173,2190.35761112092,1911.91988235782,1734.70654453503,1445.80496645269,2086.65088140116,2444.20873096393,1142.11777338434,1500.53434256704,1913.9895194336,2529.22881771169,1521.38337493151,2355.90273196141,2652.91017989719,1929.95046716729,2064.14653752907,1427.72378615737,1583.46396527378,1942.9351675525,1311.47769592656,1895.53683683872,1474.68688311614,2030.18572701493,2639.26047573287,1885.13159565267,1879.35124142251,2084.26199650621,886.54247477269,1831.72530152828,2054.20942254019,1312.59722774062,1354.90856263303,933.812777003203,1335.31380951705,1769.20853964657,1544.42722459174,1402.87164870637,1168.28009294961,1687.54682474057,1973.47508740825,924.666114338952,1213.24068988214,1547.50382337233,2042.122563859,1230.24716831312,1904.7486429489,2143.36894054532,1562.56146380022,1666.85528738798,1154.13720053706,1280.77772991924,1569.42509721011,1060.75586060361,1531.77880006127,1895.53683683872,1531.77880006127
t214,41.6460418920755,37.2332496418366,54.9621839119494,40.0650722535988,25.504539814657,22.6017787590973,38.4225578244945,29.0020551101384,24.3279062143894,69.2734341761072,28.5068299333064,33.0570883768201,46.7213726170508,41.6073175982676,58.9700296946804,46.1850700038718,29.9900158372774,37.5433811952203,44.4659497501483,49.3785440508611,35.7543623187266,28.5334911921501,61.9786032942237,53.1265583012589,40.2224127288023,31.2242142052313,52.2965163550535,33.6169688627859,28.5223557446544,38.1677415552447,39.619934830612,54.3815863965937,48.5468905581299,41.558730525284,55.4594918076784,1892.30281416069,2550.86705532435,3092.11767855174,2282.15668602132,2317.89059743199,2550.00507953357,1004.42560858148,2437.23691859153,2571.34489119255,1566.54406894839,1664.53157568257,1170.81133650331,1608.14238182665,2250.81539527575,1826.50670577326,1687.29550275831,1474.21009201636,2016.96997226542,2417.00594085815,1097.45014408924,1476.92832677102,1859.17436107337,2477.09198199761,1548.50148397017,2134.42368997298,2658.78866340053,1889.4909134723,1979.8682344375,1370.34132302265,1514.45472546238,1849.44343307051,1355.30053918128,1864.45635130922,1504.00303233203,2025.87480679899,2456.53444149316,1813.08950610373,1840.83761950306,2025.53224087051,799.013320990022,1936.07094827721,2041.22355052532,1245.67640403282,1323.59778711647,930.730989303145,1280.25321484103,1788.09672587956,1451.0206437335,1341.45200241901,1171.78186840544,1603.7973788785,1919.31614584766,873.378362520581,1173.97006850768,1477.9667656944,1967.03015910749,1231.04459050614,1696.56218784737,2112.28231383415,1503.74866340074,1572.47939672716,1089.15526035365,1204.45184890272,1469.25057045384,1077.95644783189,1481.59614847591,1864.45635130922,1481.59614847591
t314,42.7476245999831,37.5594011574807,58.2710576860589,40.296330161352,26.8903376535715,23.4565265745989,39.9054735315579,28.3009818124501,24.6450209343678,70.075122488187,29.642406149571,33.8695502046309,45.2363826145272,42.5506866897263,65.3437758205439,47.2969950387918,29.3485342606914,37.310991397616,47.4644590661223,52.0050285382411,36.5734667824852,27.0987261410248,63.4270164178267,53.5710220338904,42.0810294628309,31.7071893887456,53.531590907231,34.3098576354293,31.7884147100434,36.617708991128,44.0768213379591,53.0471135403567,52.6016222812475,41.1411958843429,58.1047599847205,1881.61842022793,2465.26746952221,2922.07757113704,2250.0126560311,2445.49511990421,2588.82277972197,1029.75438760921,2374.12301923492,2497.56808292196,1646.96281330871,1749.02713043463,1056.4949349249,1633.37600379203,2253.0582857108,1857.8797119962,1704.28928377693,1446.145028575,2058.0474493851,2652.72934563733,1084.00113991293,1504.72283419317,1774.71725799343,2449.19290878658,1507.46605738131,2224.19004816106,2585.62938147448,1940.02736297208,1890.46866112757,1416.13374838565,1470.51979458766,1898.5478493964,1323.72074437984,1868.89337148484,1455.48325683409,1906.86525990416,2260.23845312657,1740.39592219381,1891.56296287768,2002.4326601649,796.569451911812,1836.40525719841,1931.79067667078,1273.99208967641,1352.94531541877,817.218503482917,1263.57622600839,1742.74001125496,1437.06767223984,1318.32500009297,1118.62169464232,1591.98809743246,2051.84223520561,838.560373189516,1163.94787911562,1372.81487316224,1894.40118714597,1166.07906633075,1720.46547107195,1999.97369867125,1500.77324196181,1462.26266699849,1095.42866125253,1137.53629676698,1468.52853800777,1023.96552204393,1445.61628890335,1868.89337148484,1445.61628890335
t414,42.8756546049949,37.8166412720145,58.0818509847343,39.5445510898764,26.4905946246067,20.4016087967234,41.03105671121,29.445320854278,27.3973206277674,71.3673974816661,30.0239760623641,36.6589538731671,45.0955074136435,43.8272579090999,61.7508267733799,45.0417505711265,30.9658352899262,38.3678999891758,44.3131956288183,50.8048760153835,35.5524598194824,26.4776878179066,64.4784264631947,53.176719374302,41.9348227775398,33.5639978345388,51.4061178411886,29.3130746485977,28.446733774576,37.0275799529105,40.2776470015965,53.1215049886688,55.9068723804102,40.2386587830372,57.4396540021564,1821.70503640003,2538.23728503956,3280.72003911295,2202.09898503888,2450.5218132831,2604.510435516,1025.43931219156,2365.21708296972,2504.75182510352,1662.83331037536,1716.58613311747,1148.33220798687,1616.90778071623,2178.9032007441,1811.77324688275,1725.27077933475,1475.15474017783,2032.50737001752,2562.76284963897,1096.17596752546,1533.81284013001,1850.33870739889,2508.3695042207,1552.21160060485,2416.60867327029,2606.5547289032,1969.623795676,2062.63841073063,1469.08848724873,1371.62340003068,1982.53712600508,1317.87706424081,1870.59431964324,1456.51347181888,2029.53953213192,2623.0891865137,1760.72367389863,1959.41129778213,2082.518854338,819.847148673975,1891.16809408605,2002.84347567172,1329.45092168116,1372.41295683981,918.129765112562,1292.58637311754,1742.17672983681,1448.64323263787,1379.37269761302,1179.42010434237,1625.02395929095,2049.18077523158,876.33606196039,1226.3313528522,1479.33640737813,2005.69415769142,1241.00812822494,1932.14110570837,2084.11559967003,1574.60413923698,1649.25297099088,1174.5848057799,1096.57818875833,1585.18301497843,1053.62955064581,1495.6296921356,1870.59431964324,1495.6296921356
t115,41.2652760199337,36.2154302840331,56.4419467988225,38.272640006285,23.9540412629589,20.9672095713234,38.2734327139065,30.0167847021022,26.7100638019929,68.9074193433739,29.9266510951496,33.1314467267289,44.5496041286021,41.9164185668033,60.4284897746496,44.4276529395513,30.6860801684063,36.4520538653858,44.5095885080696,47.6178048321374,35.7669793646763,27.7779410580444,61.9349572134719,51.2308353808354,34.8300516256369,31.9964995993221,52.7476936895813,25.0889803628625,28.1371092911368,36.8568235273246,40.0695965841558,49.9267595460232,51.924376865224,38.9410092148118,57.6944843287154,1888.15345022722,2554.3042644702,3303.16105603524,2207.48158509745,2427.10185568129,2639.0687228242,1102.7588130818,2414.80310606755,2673.66180453328,1658.13331089528,1705.0383903172,1172.17558103402,1701.46264615522,2285.00391516534,1876.02083968912,1776.81350222399,1552.97623397373,2097.34664444383,2598.47538417724,1117.22821212494,1547.1089952615,2062.32727230006,2639.91854615381,1562.81215258093,2489.65475505047,2555.92322819404,1952.33050636185,2041.26034458005,1544.92201096985,1499.60135092203,1982.7767643929,1353.64828702446,1929.90877432835,1467.49811515293,1987.1366868515,2568.65001207348,1716.74946228217,1888.38270920888,2052.96578510916,856.732343325811,1878.18435099194,2081.163612179,1288.5232945001,1324.77890161886,911.036501634496,1320.44886062524,1777.35873260438,1459.1085982823,1380.89118965093,1207.53495532387,1629.67279847117,2021.76551342411,867.271787347796,1202.50827391354,1602.80810018596,2054.30577531179,1214.40878040259,1935.1064755031,1987.98915724802,1515.88547566421,1588.11416894475,1200.84887441048,1164.66937588064,1542.23409396289,1051.67011343854,1500.56515462711,1929.90877432835,1500.56515462711
